base_method,clip_source_score,clip_target_minus_source,clip_target_score,complete,condition,edit_scale,eval_mask_area,family,final_mask_area,inside_mask_l1,local_clip_source_score,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,method,missing,outside_mask_l1,perturbation,result_image,runtime_seconds,seed,source_image,source_l1,source_prompt,source_ssim_luma,ssim_loss,target_prompt,task
support_v3_controller_rmsgap,0.3225993812084198,0.0563887357711792,0.378988116979599,True,boundary_noise,,0.04050409226190476,support_perturb,0.0364583358168602,0.05953602120280266,0.2951473891735077,0.06636196374893188,0.3615093529224396,"182,86,322,242",0.06822603195905685,0.030143432319164276,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_boundary_noise/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_boundary_noise,,0.007456168532371521,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_boundary_noise/seed_11/result.png,82.59310929093044,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.009565613232553005,A minimalist photo of a plain white ceramic mug on a grey background.,0.8970882089112384,0.10291179108876158,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.3253651559352875,0.054247111082077026,0.3796122670173645,True,boundary_noise,,0.04050409226190476,support_perturb,0.0364583358168602,0.05972156301140785,0.2952713668346405,0.06536152958869934,0.36063289642333984,"182,86,322,242",0.07050932198762894,0.030352788046002388,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_boundary_noise/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_boundary_noise,,0.007471974939107895,boundary_noise,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_boundary_noise/seed_12/result.png,75.5682184540201,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.009588297456502914,A minimalist photo of a plain white ceramic mug on a grey background.,0.8941181090507877,0.1058818909492123,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.31099995970726013,0.047397345304489136,0.35839730501174927,True,dilate,,0.04050409226190476,support_perturb,0.0531994067132473,0.1063338965177536,0.2848357856273651,0.06056573987007141,0.3454015254974365,"182,86,322,242",0.09327369183301926,0.08381960541009903,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.010259201750159264,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_10/result.png,51.38338630704675,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.014150619506835938,A minimalist photo of a plain white ceramic mug on a grey background.,0.8174835206452614,0.18251647935473858,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.30124685168266296,0.04715085029602051,0.34839770197868347,True,dilate,,0.04050409226190476,support_perturb,0.0725446417927742,0.1454477161169052,0.27653369307518005,0.05280601978302002,0.3293397128582001,"182,86,322,242",0.10286099463701248,0.07394539564847946,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.01388261653482914,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_11/result.png,92.14864072797354,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.0192115418612957,A minimalist photo of a plain white ceramic mug on a grey background.,0.780518486519712,0.219481513480288,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.3102909326553345,0.04322674870491028,0.35351768136024475,True,dilate,,0.04050409226190476,support_perturb,0.0725446417927742,0.13658687472343445,0.2855947017669678,0.053090035915374756,0.33868473768234253,"182,86,322,242",0.11029757559299469,0.101725734770298,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_dilate,,0.015480649657547474,dilate,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_dilate/seed_12/result.png,78.03117300302256,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.020385950803756714,A minimalist photo of a plain white ceramic mug on a grey background.,0.7562621247543583,0.24373787524564172,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.33454203605651855,0.05761200189590454,0.3921540379524231,True,erode,,0.04050409226190476,support_perturb,0.0234375,0.011536396108567715,0.3119750916957855,0.07008674740791321,0.38206183910369873,"182,86,322,242",0.04159381613135338,0.019109969958662987,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_erode/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_erode,,0.006891729775816202,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_erode/seed_10/result.png,53.08838821994141,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.0070798578672111034,A minimalist photo of a plain white ceramic mug on a grey background.,0.9667998665019489,0.033200133498051065,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.3338445723056793,0.057271212339401245,0.39111578464508057,True,erode,,0.04050409226190476,support_perturb,0.0234375,0.011529268696904182,0.311853289604187,0.07093054056167603,0.38278383016586304,"182,86,322,242",0.04161892831325531,0.01914600096642971,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_erode/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_erode,,0.006894809193909168,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_erode/seed_11/result.png,75.09273198689334,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.007082525175064802,A minimalist photo of a plain white ceramic mug on a grey background.,0.9668184663753836,0.0331815336246164,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.333687424659729,0.057439208030700684,0.3911266326904297,True,erode,,0.04050409226190476,support_perturb,0.0234375,0.011532269418239594,0.31196823716163635,0.0704217255115509,0.38238996267318726,"182,86,322,242",0.04158274829387665,0.01909053698182106,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_erode/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_erode,,0.006897288840264082,erode,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_erode/seed_12/result.png,75.10819912794977,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.007085025310516357,A minimalist photo of a plain white ceramic mug on a grey background.,0.966796381767368,0.03320361823263196,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.32512643933296204,0.047239065170288086,0.3723655045032501,True,holes,,0.04050409226190476,support_perturb,0.032738097012043,0.07070735841989517,0.29540467262268066,0.06181216239929199,0.35721683502197266,"182,86,322,242",0.07369795441627502,0.03241988644003868,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_holes/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_holes,,0.007540272548794746,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_holes/seed_10/result.png,50.723965139943175,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01009879820048809,A minimalist photo of a plain white ceramic mug on a grey background.,0.879410112704051,0.120589887295949,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.3277004063129425,0.050073474645614624,0.37777388095855713,True,holes,,0.04050409226190476,support_perturb,0.0301339291036129,0.06413483619689941,0.2969498336315155,0.061761826276779175,0.3587116599082947,"182,86,322,242",0.06951894611120224,0.030092716217041016,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_holes/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_holes,,0.007419336587190628,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_holes/seed_11/result.png,81.80183309700806,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.009716547094285488,A minimalist photo of a plain white ceramic mug on a grey background.,0.8859898802820889,0.11401011971791108,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.3242129683494568,0.049886077642440796,0.3740990459918976,True,holes,,0.04050409226190476,support_perturb,0.0293898805975914,0.0626210868358612,0.2934683859348297,0.06418782472610474,0.35765621066093445,"182,86,322,242",0.07085312902927399,0.03064848482608795,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_holes/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_holes,,0.007461560424417257,holes,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_holes/seed_12/result.png,84.19184816710185,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.009695750661194324,A minimalist photo of a plain white ceramic mug on a grey background.,0.8956924622362559,0.10430753776374413,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.3238445520401001,0.054409950971603394,0.3782545030117035,True,shift,,0.04050409226190476,support_perturb,0.0368303582072258,0.059262510389089584,0.31290262937545776,0.060144007205963135,0.3730466365814209,"182,86,322,242",0.06865305453538895,0.0381183847784996,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_shift/seed_10/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_shift,,0.008662126027047634,shift,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_shift/seed_10/result.png,47.021221879986115,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010711649432778358,A minimalist photo of a plain white ceramic mug on a grey background.,0.8984597848857648,0.10154021511423517,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.3240605890750885,0.054537177085876465,0.37859776616096497,True,shift,,0.04050409226190476,support_perturb,0.0368303582072258,0.05891939252614975,0.31424957513809204,0.05993753671646118,0.3741871118545532,"182,86,322,242",0.06868518143892288,0.038073256611824036,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_shift/seed_11/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_shift,,0.008667769841849804,shift,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_shift/seed_11/result.png,74.58424793207087,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01070316880941391,A minimalist photo of a plain white ceramic mug on a grey background.,0.8982547086415028,0.10174529135849719,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_controller_rmsgap,0.3234368562698364,0.05442437529563904,0.37786123156547546,True,shift,,0.04050409226190476,support_perturb,0.0368303582072258,0.059415966272354126,0.3138064742088318,0.05919799208641052,0.3730044662952423,"182,86,322,242",0.06875526160001755,0.03831099718809128,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_shift/seed_12/masks/operation_v3_edit_mask.png,support_v3_controller_rmsgap_pert_shift,,0.00867162924259901,shift,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_pert_shift/seed_12/result.png,74.97525393392425,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010726979933679104,A minimalist photo of a plain white ceramic mug on a grey background.,0.8982405588973649,0.10175944110263513,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3207850456237793,0.04222044348716736,0.36300548911094666,True,baseline,,0.04050409226190476,baseline,0.0368303582072258,0.07805880159139633,0.29168665409088135,0.05797857046127319,0.34966522455215454,"182,86,322,242",0.07772772014141083,0.055684201419353485,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed,,0.007824107073247433,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed/seed_10/result.png,51.91234807006549,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01066889800131321,A minimalist photo of a plain white ceramic mug on a grey background.,0.8645987639051997,0.13540123609480026,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3207196295261383,0.04284384846687317,0.3635634779930115,True,baseline,,0.04050409226190476,baseline,0.0368303582072258,0.07729339599609375,0.29221832752227783,0.05675920844078064,0.34897753596305847,"182,86,322,242",0.077433742582798,0.050380975008010864,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed,,0.007749737240374088,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed/seed_11/result.png,49.565598658053204,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010566539131104946,A minimalist photo of a plain white ceramic mug on a grey background.,0.8656786714716417,0.13432132852835832,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3214878737926483,0.04191321134567261,0.3634010851383209,True,baseline,,0.04050409226190476,baseline,0.0368303582072258,0.07842274010181427,0.2919778823852539,0.05917659401893616,0.35115447640419006,"182,86,322,242",0.07768454402685165,0.05719766765832901,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed,,0.007826047018170357,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed/seed_12/result.png,51.89538862509653,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010685501620173454,A minimalist photo of a plain white ceramic mug on a grey background.,0.8637103001913815,0.1362896998086185,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3248053193092346,0.049120306968688965,0.3739256262779236,True,050,0.5,0.04050409226190476,edit_strength,0.0368303582072258,0.05911805480718613,0.29508915543556213,0.06215107440948486,0.357240229845047,"182,86,322,242",0.06975818425416946,0.030725952237844467,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit050/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit050,,0.007531228009611368,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit050/seed_10/result.png,50.918582818005234,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.00962070468813181,A minimalist photo of a plain white ceramic mug on a grey background.,0.9034010593051056,0.09659894069489439,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3243839144706726,0.04927888512611389,0.3736627995967865,True,050,0.5,0.04050409226190476,edit_strength,0.0368303582072258,0.05881151929497719,0.29582899808883667,0.06265729665756226,0.3584862947463989,"182,86,322,242",0.0694570392370224,0.030688786879181862,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit050/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit050,,0.007531528361141682,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit050/seed_11/result.png,53.52341117605101,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.009608578868210316,A minimalist photo of a plain white ceramic mug on a grey background.,0.9042171462026048,0.09578285379739515,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3240867555141449,0.049040287733078,0.3731270432472229,True,050,0.5,0.04050409226190476,edit_strength,0.0368303582072258,0.058338962495326996,0.2964162230491638,0.0630292296409607,0.3594454526901245,"182,86,322,242",0.06933914870023727,0.03055175393819809,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit050/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit050,,0.00751981558278203,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit050/seed_12/result.png,56.33494008809794,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.00957819726318121,A minimalist photo of a plain white ceramic mug on a grey background.,0.9046400187580865,0.09535998124191347,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3242061138153076,0.04493996500968933,0.36914607882499695,True,075,0.75,0.04050409226190476,edit_strength,0.0368303582072258,0.07120505720376968,0.29304197430610657,0.05827820301055908,0.35132017731666565,"182,86,322,242",0.07548616081476212,0.04386749118566513,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit075/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.0076180631294846535,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit075/seed_10/result.png,54.92085831798613,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01019359566271305,A minimalist photo of a plain white ceramic mug on a grey background.,0.8775933403241583,0.12240665967584174,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3242476284503937,0.04518967866897583,0.3694373071193695,True,075,0.75,0.04050409226190476,edit_strength,0.0368303582072258,0.07117804139852524,0.29289472103118896,0.05859935283660889,0.35149407386779785,"182,86,322,242",0.07538268715143204,0.04346426576375961,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit075/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.0076204524375498295,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit075/seed_11/result.png,60.6475299380254,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010194797068834305,A minimalist photo of a plain white ceramic mug on a grey background.,0.8775622172514647,0.12243778274853534,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3231356739997864,0.04467964172363281,0.3678153157234192,True,075,0.75,0.04050409226190476,edit_strength,0.0368303582072258,0.07134295254945755,0.29222914576530457,0.05840161442756653,0.3506307601928711,"182,86,322,242",0.07544245570898056,0.04340418055653572,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit075/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit075,,0.007630774285644293,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit075/seed_12/result.png,59.563301672111265,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01021137647330761,A minimalist photo of a plain white ceramic mug on a grey background.,0.8779119392270954,0.12208806077290457,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.32125866413116455,0.042412400245666504,0.36367106437683105,True,100,1.0,0.04050409226190476,edit_strength,0.0368303582072258,0.07819762080907822,0.2924721837043762,0.058993011713027954,0.3514651954174042,"182,86,322,242",0.07772698253393173,0.056389182806015015,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit100/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.00781150721013546,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit100/seed_10/result.png,51.22222625208087,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010662434622645378,A minimalist photo of a plain white ceramic mug on a grey background.,0.8643264235489483,0.13567357645105171,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3200598955154419,0.04197779297828674,0.36203768849372864,True,100,1.0,0.04050409226190476,edit_strength,0.0368303582072258,0.07812502235174179,0.2912262976169586,0.05886542797088623,0.35009172558784485,"182,86,322,242",0.07787253707647324,0.05675129592418671,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit100/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.007793207187205553,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit100/seed_11/result.png,65.52711409993935,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.010641933418810368,A minimalist photo of a plain white ceramic mug on a grey background.,0.8633913300631271,0.13660866993687293,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3213382959365845,0.04200059175491333,0.3633388876914978,True,100,1.0,0.04050409226190476,edit_strength,0.0368303582072258,0.07800552248954773,0.29168644547462463,0.05944362282752991,0.35113006830215454,"182,86,322,242",0.0776028111577034,0.05716082453727722,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit100/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit100,,0.00779741071164608,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit100/seed_12/result.png,69.96277130395174,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01064112689346075,A minimalist photo of a plain white ceramic mug on a grey background.,0.8637025965855467,0.1362974034144533,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.318903386592865,0.042800694704055786,0.3617040812969208,True,125,1.25,0.04050409226190476,edit_strength,0.0368303582072258,0.0827375128865242,0.29156774282455444,0.0615786612033844,0.35314640402793884,"182,86,322,242",0.07887520641088486,0.06044227257370949,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit125/seed_10/masks/operation_v3_edit_mask.png,support_v3_fixed_edit125,,0.007879113778471947,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit125/seed_10/result.png,50.42256093095057,10,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.0109111862257123,A minimalist photo of a plain white ceramic mug on a grey background.,0.853479644480844,0.146520355519156,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.3181191086769104,0.04292351007461548,0.3610426187515259,True,125,1.25,0.04050409226190476,edit_strength,0.0368303582072258,0.08427545428276062,0.29204925894737244,0.06195172667503357,0.354000985622406,"182,86,322,242",0.07944007217884064,0.06228898465633392,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit125/seed_11/masks/operation_v3_edit_mask.png,support_v3_fixed_edit125,,0.007975713349878788,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit125/seed_11/result.png,88.72192360996269,11,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.011066164821386337,A minimalist photo of a plain white ceramic mug on a grey background.,0.8522006441963389,0.1477993558036611,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
support_v3_fixed,0.31746625900268555,0.04264974594116211,0.36011600494384766,True,125,1.25,0.04050409226190476,edit_strength,0.0368303582072258,0.08470336347818375,0.29218101501464844,0.0615382194519043,0.35371923446655273,"182,86,322,242",0.07945337891578674,0.06215765327215195,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit125/seed_12/masks/operation_v3_edit_mask.png,support_v3_fixed_edit125,,0.007975071668624878,,/home/Wu_25R8111/rf_h_edit_project/outputs/pretty_matrix/mug_heart/support_v3_fixed_edit125/seed_12/result.png,60.412784283049405,12,/home/Wu_25R8111/rf_h_edit_project/data/pretty_free_candidates/pexels_white_mug_6312107.jpg,0.01108288299292326,A minimalist photo of a plain white ceramic mug on a grey background.,0.8520614888586158,0.14793851114138423,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",mug_heart
